ResourceTypeAcronym,AttributeName,InstanceName,AggregationStatisticCV,IntervalTimeUnitCV,UnitNameCV,YearType,YearMonth,TimeSeriesValueID,CountDays,CalenderYear,CumulativeMonthly
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,12/1985,53549,31,1985-12-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,01/1986,53580,31,1986-01-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,02/1986,53608,28,1986-02-28,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,03/1986,53639,31,1986-03-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,04/1986,53669,30,1986-04-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,05/1986,53700,31,1986-05-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,06/1986,53730,30,1986-06-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,07/1986,53761,31,1986-07-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,08/1986,53792,31,1986-08-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,09/1986,53822,30,1986-09-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,10/1986,53853,31,1986-10-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,11/1986,53883,30,1986-11-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,12/1986,53914,31,1986-12-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,01/1987,53945,31,1987-01-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,02/1987,53973,28,1987-02-28,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,03/1987,54004,31,1987-03-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,04/1987,54034,30,1987-04-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,05/1987,54065,31,1987-05-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,06/1987,54095,30,1987-06-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,07/1987,54126,31,1987-07-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,08/1987,54157,31,1987-08-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,09/1987,54187,30,1987-09-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,10/1987,54218,31,1987-10-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,11/1987,54248,30,1987-11-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,12/1987,54279,31,1987-12-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,01/1988,54310,31,1988-01-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,02/1988,54339,29,1988-02-29,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,03/1988,54370,31,1988-03-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,04/1988,54400,30,1988-04-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,05/1988,54431,31,1988-05-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,06/1988,54461,30,1988-06-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,07/1988,54492,31,1988-07-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,08/1988,54523,31,1988-08-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,09/1988,54553,30,1988-09-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,10/1988,54584,31,1988-10-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,11/1988,54614,30,1988-11-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,12/1988,54645,31,1988-12-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,01/1989,54676,31,1989-01-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,02/1989,54704,28,1989-02-28,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,03/1989,54735,31,1989-03-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,04/1989,54765,30,1989-04-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,05/1989,54796,31,1989-05-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,06/1989,54826,30,1989-06-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,07/1989,54857,31,1989-07-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,08/1989,54888,31,1989-08-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,09/1989,54918,30,1989-09-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,10/1989,54949,31,1989-10-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,11/1989,54979,30,1989-11-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,12/1989,55010,31,1989-12-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,01/1990,55041,31,1990-01-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,02/1990,55069,28,1990-02-28,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,03/1990,55100,31,1990-03-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,04/1990,55130,30,1990-04-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,05/1990,55161,31,1990-05-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,06/1990,55191,30,1990-06-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,07/1990,55222,31,1990-07-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,08/1990,55253,31,1990-08-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,09/1990,55283,30,1990-09-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,10/1990,55314,31,1990-10-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,11/1990,55344,30,1990-11-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,12/1990,55375,31,1990-12-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,01/1991,55406,31,1991-01-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,02/1991,55434,28,1991-02-28,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,03/1991,55465,31,1991-03-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,04/1991,55495,30,1991-04-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,05/1991,55526,31,1991-05-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,06/1991,55556,30,1991-06-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,07/1991,55587,31,1991-07-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,08/1991,55618,31,1991-08-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,09/1991,55648,30,1991-09-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,10/1991,55679,31,1991-10-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,11/1991,55709,30,1991-11-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,12/1991,55740,31,1991-12-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,01/1992,55771,31,1992-01-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,02/1992,55800,29,1992-02-29,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,03/1992,55831,31,1992-03-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,04/1992,55861,30,1992-04-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,05/1992,55892,31,1992-05-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,06/1992,55922,30,1992-06-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,07/1992,55953,31,1992-07-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,08/1992,55984,31,1992-08-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,09/1992,56014,30,1992-09-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,10/1992,56045,31,1992-10-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,11/1992,56075,30,1992-11-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,12/1992,56106,31,1992-12-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,01/1993,56137,31,1993-01-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,02/1993,56165,28,1993-02-28,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,03/1993,56196,31,1993-03-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,04/1993,56226,30,1993-04-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,05/1993,56257,31,1993-05-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,06/1993,56287,30,1993-06-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,07/1993,56318,31,1993-07-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,08/1993,56349,31,1993-08-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,09/1993,56378,29,1993-09-29,
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,10/1923,147814,1,1922-10-01,13800.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,11/1923,147815,1,1922-11-01,15600.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,12/1923,147816,1,1922-12-01,14800.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,01/1923,147817,1,1923-01-01,15000.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,02/1923,147818,1,1923-02-01,11900.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,03/1923,147819,1,1923-03-01,15600.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,04/1923,147820,1,1923-04-01,17300.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,05/1923,147821,1,1923-05-01,78100.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,06/1923,147822,1,1923-06-01,117000.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,07/1923,147823,1,1923-07-01,46500.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,08/1923,147824,1,1923-08-01,22100.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,09/1923,147825,1,1923-09-01,17700.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,10/1924,147826,1,1923-10-01,29600.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,11/1924,147827,1,1923-11-01,26500.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,12/1924,147828,1,1923-12-01,14800.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,01/1924,147829,1,1924-01-01,14370.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,02/1924,147830,1,1924-02-01,15910.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,03/1924,147831,1,1924-03-01,12520.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,04/1924,147832,1,1924-04-01,7350.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,05/1924,147833,1,1924-05-01,21080.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,06/1924,147834,1,1924-06-01,1730.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,07/1924,147835,1,1924-07-01,3240.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,08/1924,147836,1,1924-08-01,2100.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,09/1924,147837,1,1924-09-01,2820.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,10/1925,147838,1,1924-10-01,7430.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,11/1925,147839,1,1924-11-01,6720.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,12/1925,147840,1,1924-12-01,5650.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,01/1925,147841,1,1925-01-01,6760.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,02/1925,147842,1,1925-02-01,8280.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,03/1925,147843,1,1925-03-01,3320.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,04/1925,147844,1,1925-04-01,13300.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,05/1925,147845,1,1925-05-01,3380.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,06/1925,147846,1,1925-06-01,3810.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,07/1925,147847,1,1925-07-01,7870.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,08/1925,147848,1,1925-08-01,4730.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,09/1925,147849,1,1925-09-01,8630.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,10/1926,147850,1,1925-10-01,14800.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,11/1926,147851,1,1925-11-01,11200.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,12/1926,147852,1,1925-12-01,9650.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,01/1926,147853,1,1926-01-01,7380.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,02/1926,147854,1,1926-02-01,8390.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,03/1926,147855,1,1926-03-01,10500.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,04/1926,147856,1,1926-04-01,23600.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,05/1926,147857,1,1926-05-01,26100.0
UDWRFlowData,Delivered volume per month,10046500.MONBEAR RIVER BL STEWART DAM NR MONTPELIER IDAHO,Cumulative,month,acre foot,WaterYear,06/1926,147858,1,1926-06-01,7020.0
